time,closeAsk,closeBid,volume,BNP.GBPZAR - GBP/ZAR_x
2014-10-20T18:00:00.000000Z,17.828125,17.796875,12264.0,17.8125
2014-10-20T19:00:00.000000Z,17.828125,17.796875,6416.0,17.8125
2014-10-20T20:00:00.000000Z,17.828125,17.796875,19536.0,17.8125
2014-10-20T21:00:00.000000Z,17.84375,17.796875,522.0,17.8203125
2014-10-20T22:00:00.000000Z,17.84375,17.796875,1368.0,17.8203125
2014-10-20T23:00:00.000000Z,17.84375,17.8125,1275.0,17.828125
2014-10-21T00:00:00.000000Z,17.84375,17.8125,4156.0,17.828125
2014-10-21T01:00:00.000000Z,17.84375,17.8125,3644.0,17.828125
2014-10-21T02:00:00.000000Z,17.84375,17.8125,7920.0,17.828125
2014-10-21T03:00:00.000000Z,17.84375,17.828125,5944.0,17.8359375
2014-10-21T04:00:00.000000Z,17.828125,17.8125,5240.0,17.8203125
2014-10-21T05:00:00.000000Z,17.828125,17.796875,12016.0,17.8125
2014-10-21T06:00:00.000000Z,17.78125,17.78125,13392.0,17.78125
2014-10-21T07:00:00.000000Z,17.765625,17.75,19680.0,17.7578125
2014-10-21T08:00:00.000000Z,17.765625,17.75,18896.0,17.7578125
2014-10-21T09:00:00.000000Z,17.734375,17.71875,17648.0,17.7265625
2014-10-21T10:00:00.000000Z,17.765625,17.75,18592.0,17.7578125
2014-10-21T11:00:00.000000Z,17.765625,17.75,21808.0,17.7578125
2014-10-21T12:00:00.000000Z,17.734375,17.71875,25536.0,17.7265625
2014-10-21T13:00:00.000000Z,17.734375,17.71875,22384.0,17.7265625
2014-10-21T14:00:00.000000Z,17.71875,17.703125,23552.0,17.7109375
2014-10-21T15:00:00.000000Z,17.75,17.734375,22544.0,17.7421875
2014-10-21T16:00:00.000000Z,17.796875,17.78125,8392.0,17.7890625
2014-10-21T17:00:00.000000Z,17.796875,17.78125,7852.0,17.7890625
2014-10-21T18:00:00.000000Z,17.8125,17.796875,8184.0,17.8046875
2014-10-21T19:00:00.000000Z,17.828125,17.8125,7616.0,17.8203125
2014-10-21T20:00:00.000000Z,17.8125,17.796875,7072.0,17.8046875
2014-10-21T21:00:00.000000Z,17.8125,17.78125,7132.0,17.796875
2014-10-21T22:00:00.000000Z,17.8125,17.78125,12976.0,17.796875
2014-10-21T23:00:00.000000Z,17.8125,17.78125,1385.0,17.796875
2014-10-22T00:00:00.000000Z,17.796875,17.78125,2744.0,17.7890625
2014-10-22T01:00:00.000000Z,17.8125,17.796875,2768.0,17.8046875
2014-10-22T02:00:00.000000Z,17.8125,17.78125,1091.0,17.796875
2014-10-22T03:00:00.000000Z,17.8125,17.796875,1367.0,17.8046875
2014-10-22T04:00:00.000000Z,17.8125,17.796875,948.0,17.8046875
2014-10-22T05:00:00.000000Z,17.8125,17.796875,5284.0,17.8046875
2014-10-22T06:00:00.000000Z,17.78125,17.765625,10712.0,17.7734375
2014-10-22T07:00:00.000000Z,17.734375,17.71875,12800.0,17.7265625
2014-10-22T08:00:00.000000Z,17.6875,17.6875,16576.0,17.6875
2014-10-22T09:00:00.000000Z,17.71875,17.703125,17280.0,17.7109375
2014-10-22T10:00:00.000000Z,17.703125,17.6875,13512.0,17.6953125
2014-10-22T11:00:00.000000Z,17.71875,17.703125,16864.0,17.7109375
2014-10-22T12:00:00.000000Z,17.703125,17.6875,28000.0,17.6953125
2014-10-22T13:00:00.000000Z,17.6875,17.6875,23280.0,17.6875
2014-10-22T14:00:00.000000Z,17.6875,17.671875,25936.0,17.6796875
2014-10-22T15:00:00.000000Z,17.65625,17.640625,20576.0,17.6484375
2014-10-22T16:00:00.000000Z,17.6875,17.671875,12304.0,17.6796875
2014-10-22T17:00:00.000000Z,17.671875,17.65625,11864.0,17.6640625
2014-10-22T18:00:00.000000Z,17.65625,17.640625,12280.0,17.6484375
2014-10-22T19:00:00.000000Z,17.671875,17.65625,4912.0,17.6640625
2014-10-22T20:00:00.000000Z,17.671875,17.640625,20336.0,17.65625
2014-10-22T21:00:00.000000Z,17.6875,17.625,1215.0,17.65625
2014-10-22T22:00:00.000000Z,17.671875,17.640625,1620.0,17.65625
2014-10-22T23:00:00.000000Z,17.6875,17.65625,12456.0,17.671875
2014-10-23T00:00:00.000000Z,17.671875,17.65625,24528.0,17.6640625
2014-10-23T01:00:00.000000Z,17.6875,17.65625,13944.0,17.671875
2014-10-23T02:00:00.000000Z,17.6875,17.65625,25904.0,17.671875
2014-10-23T03:00:00.000000Z,17.6875,17.671875,22928.0,17.6796875
2014-10-23T04:00:00.000000Z,17.6875,17.671875,5416.0,17.6796875
2014-10-23T05:00:00.000000Z,17.6875,17.65625,26672.0,17.671875
2014-10-23T06:00:00.000000Z,17.671875,17.65625,8424.0,17.6640625
2014-10-23T07:00:00.000000Z,17.625,17.625,21136.0,17.625
2014-10-23T08:00:00.000000Z,17.515625,17.5,30080.0,17.5078125
2014-10-23T09:00:00.000000Z,17.546875,17.546875,25392.0,17.546875
2014-10-23T10:00:00.000000Z,17.546875,17.53125,15472.0,17.5390625
2014-10-23T11:00:00.000000Z,17.515625,17.5,19904.0,17.5078125
2014-10-23T12:00:00.000000Z,17.546875,17.546875,21168.0,17.546875
2014-10-23T13:00:00.000000Z,17.5625,17.546875,24976.0,17.5546875
2014-10-23T14:00:00.000000Z,17.609375,17.59375,25808.0,17.6015625
2014-10-23T15:00:00.000000Z,17.59375,17.578125,18128.0,17.5859375
2014-10-23T16:00:00.000000Z,17.59375,17.578125,13104.0,17.5859375
2014-10-23T17:00:00.000000Z,17.578125,17.5625,12728.0,17.5703125
2014-10-23T18:00:00.000000Z,17.578125,17.5625,4640.0,17.5703125
2014-10-23T19:00:00.000000Z,17.578125,17.5625,7812.0,17.5703125
2014-10-23T20:00:00.000000Z,17.609375,17.578125,12160.0,17.59375
2014-10-23T21:00:00.000000Z,17.609375,17.578125,4052.0,17.59375
2014-10-23T22:00:00.000000Z,17.609375,17.59375,28528.0,17.6015625
2014-10-23T23:00:00.000000Z,17.609375,17.578125,9960.0,17.59375
2014-10-24T00:00:00.000000Z,17.625,17.609375,4624.0,17.6171875
2014-10-24T01:00:00.000000Z,17.625,17.59375,10336.0,17.609375
2014-10-24T02:00:00.000000Z,17.59375,17.578125,2952.0,17.5859375
2014-10-24T03:00:00.000000Z,17.59375,17.578125,2504.0,17.5859375
2014-10-24T04:00:00.000000Z,17.609375,17.578125,1759.0,17.59375
2014-10-24T05:00:00.000000Z,17.578125,17.5625,11288.0,17.5703125
2014-10-24T06:00:00.000000Z,17.625,17.609375,6848.0,17.6171875
2014-10-24T07:00:00.000000Z,17.59375,17.578125,20240.0,17.5859375
2014-10-24T08:00:00.000000Z,17.625,17.609375,30720.0,17.6171875
2014-10-24T09:00:00.000000Z,17.625,17.609375,15352.0,17.6171875
2014-10-24T10:00:00.000000Z,17.625,17.609375,11600.0,17.6171875
2014-10-24T11:00:00.000000Z,17.609375,17.59375,22080.0,17.6015625
2014-10-24T12:00:00.000000Z,17.609375,17.59375,20432.0,17.6015625
2014-10-24T13:00:00.000000Z,17.640625,17.625,22352.0,17.6328125
2014-10-24T14:00:00.000000Z,17.609375,17.59375,22096.0,17.6015625
2014-10-24T15:00:00.000000Z,17.609375,17.59375,19392.0,17.6015625
2014-10-24T16:00:00.000000Z,17.578125,17.5625,7484.0,17.5703125
2014-10-24T17:00:00.000000Z,17.59375,17.578125,8440.0,17.5859375
2014-10-24T18:00:00.000000Z,17.59375,17.578125,3282.0,17.5859375
2014-10-24T19:00:00.000000Z,17.59375,17.578125,2704.0,17.5859375
2014-10-24T20:00:00.000000Z,17.609375,17.5625,2158.0,17.5859375
2014-10-26T21:00:00.000000Z,17.609375,17.578125,737.0,17.59375
2014-10-26T22:00:00.000000Z,17.625,17.609375,2972.0,17.6171875
2014-10-26T23:00:00.000000Z,17.625,17.59375,1556.0,17.609375
2014-10-27T00:00:00.000000Z,17.625,17.609375,10400.0,17.6171875
2014-10-27T01:00:00.000000Z,17.640625,17.625,5464.0,17.6328125
2014-10-27T02:00:00.000000Z,17.640625,17.609375,1669.0,17.625
2014-10-27T03:00:00.000000Z,17.640625,17.609375,1313.0,17.625
2014-10-27T04:00:00.000000Z,17.625,17.609375,1709.0,17.6171875
2014-10-27T05:00:00.000000Z,17.640625,17.609375,1085.0,17.625
2014-10-27T06:00:00.000000Z,17.625,17.609375,6336.0,17.6171875
2014-10-27T07:00:00.000000Z,17.640625,17.625,7200.0,17.6328125
2014-10-27T08:00:00.000000Z,17.65625,17.625,13392.0,17.640625
2014-10-27T09:00:00.000000Z,17.671875,17.65625,12184.0,17.6640625
2014-10-27T10:00:00.000000Z,17.703125,17.6875,19824.0,17.6953125
2014-10-27T11:00:00.000000Z,17.640625,17.640625,14160.0,17.640625
2014-10-27T12:00:00.000000Z,17.6875,17.671875,12520.0,17.6796875
2014-10-27T13:00:00.000000Z,17.6875,17.671875,11304.0,17.6796875
2014-10-27T14:00:00.000000Z,17.671875,17.65625,21136.0,17.6640625
2014-10-27T15:00:00.000000Z,17.65625,17.640625,21568.0,17.6484375
2014-10-27T16:00:00.000000Z,17.65625,17.640625,15728.0,17.6484375
2014-10-27T17:00:00.000000Z,17.65625,17.640625,3398.0,17.6484375
2014-10-27T18:00:00.000000Z,17.65625,17.640625,7352.0,17.6484375
2014-10-27T19:00:00.000000Z,17.65625,17.640625,2948.0,17.6484375
2014-10-27T20:00:00.000000Z,17.640625,17.625,16400.0,17.6328125
2014-10-27T21:00:00.000000Z,17.65625,17.640625,6876.0,17.6484375
2014-10-27T22:00:00.000000Z,17.65625,17.625,16736.0,17.640625
2014-10-27T23:00:00.000000Z,17.671875,17.65625,7496.0,17.6640625
2014-10-28T00:00:00.000000Z,17.671875,17.640625,8736.0,17.65625
2014-10-28T01:00:00.000000Z,17.6875,17.65625,3920.0,17.671875
2014-10-28T02:00:00.000000Z,17.6875,17.65625,6524.0,17.671875
2014-10-28T03:00:00.000000Z,17.671875,17.65625,4252.0,17.6640625
2014-10-28T04:00:00.000000Z,17.671875,17.65625,3554.0,17.6640625
2014-10-28T05:00:00.000000Z,17.671875,17.640625,1848.0,17.65625
2014-10-28T06:00:00.000000Z,17.65625,17.640625,1742.0,17.6484375
2014-10-28T07:00:00.000000Z,17.65625,17.640625,8496.0,17.6484375
2014-10-28T08:00:00.000000Z,17.625,17.625,9320.0,17.625
2014-10-28T09:00:00.000000Z,17.640625,17.625,13840.0,17.6328125
2014-10-28T10:00:00.000000Z,17.625,17.625,10104.0,17.625
2014-10-28T11:00:00.000000Z,17.609375,17.59375,16104.0,17.6015625
2014-10-28T12:00:00.000000Z,17.625,17.609375,21024.0,17.6171875
2014-10-28T13:00:00.000000Z,17.640625,17.609375,22048.0,17.625
2014-10-28T14:00:00.000000Z,17.5625,17.546875,26912.0,17.5546875
2014-10-28T15:00:00.000000Z,17.546875,17.53125,15528.0,17.5390625
2014-10-28T16:00:00.000000Z,17.546875,17.53125,12368.0,17.5390625
2014-10-28T17:00:00.000000Z,17.53125,17.53125,10712.0,17.53125
2014-10-28T18:00:00.000000Z,17.515625,17.5,4600.0,17.5078125
2014-10-28T19:00:00.000000Z,17.515625,17.5,11352.0,17.5078125
2014-10-28T20:00:00.000000Z,17.515625,17.484375,7920.0,17.5
2014-10-28T21:00:00.000000Z,17.515625,17.484375,639.0,17.5
2014-10-28T22:00:00.000000Z,17.515625,17.5,3704.0,17.5078125
2014-10-28T23:00:00.000000Z,17.515625,17.5,6580.0,17.5078125
2014-10-29T00:00:00.000000Z,17.515625,17.5,2694.0,17.5078125
2014-10-29T01:00:00.000000Z,17.515625,17.5,5320.0,17.5078125
2014-10-29T02:00:00.000000Z,17.515625,17.5,1558.0,17.5078125
2014-10-29T03:00:00.000000Z,17.515625,17.5,2822.0,17.5078125
2014-10-29T04:00:00.000000Z,17.546875,17.53125,3088.0,17.5390625
2014-10-29T05:00:00.000000Z,17.53125,17.515625,6564.0,17.5234375
2014-10-29T06:00:00.000000Z,17.53125,17.515625,5632.0,17.5234375
2014-10-29T07:00:00.000000Z,17.515625,17.5,7660.0,17.5078125
2014-10-29T08:00:00.000000Z,17.5,17.484375,15304.0,17.4921875
2014-10-29T09:00:00.000000Z,17.515625,17.5,14536.0,17.5078125
2014-10-29T10:00:00.000000Z,17.53125,17.515625,9944.0,17.5234375
2014-10-29T11:00:00.000000Z,17.515625,17.5,11928.0,17.5078125
2014-10-29T12:00:00.000000Z,17.515625,17.515625,11416.0,17.515625
2014-10-29T13:00:00.000000Z,17.515625,17.5,15072.0,17.5078125
2014-10-29T14:00:00.000000Z,17.53125,17.515625,19680.0,17.5234375
2014-10-29T15:00:00.000000Z,17.5,17.484375,10888.0,17.4921875
2014-10-29T16:00:00.000000Z,17.515625,17.5,8304.0,17.5078125
2014-10-29T17:00:00.000000Z,17.5,17.421875,10312.0,17.4609375
2014-10-29T18:00:00.000000Z,17.546875,17.53125,27920.0,17.5390625
2014-10-29T19:00:00.000000Z,17.53125,17.515625,12712.0,17.5234375
2014-10-29T20:00:00.000000Z,17.546875,17.515625,2064.0,17.53125
2014-10-29T21:00:00.000000Z,17.53125,17.5,4496.0,17.515625
2014-10-29T22:00:00.000000Z,17.546875,17.53125,3916.0,17.5390625
2014-10-29T23:00:00.000000Z,17.53125,17.515625,1717.0,17.5234375
2014-10-30T00:00:00.000000Z,17.484375,17.453125,4776.0,17.46875
2014-10-30T01:00:00.000000Z,17.5,17.484375,4204.0,17.4921875
2014-10-30T02:00:00.000000Z,17.5,17.484375,2944.0,17.4921875
2014-10-30T03:00:00.000000Z,17.484375,17.46875,2488.0,17.4765625
2014-10-30T04:00:00.000000Z,17.484375,17.46875,2170.0,17.4765625
2014-10-30T05:00:00.000000Z,17.5,17.484375,7300.0,17.4921875
2014-10-30T06:00:00.000000Z,17.53125,17.515625,7240.0,17.5234375
2014-10-30T07:00:00.000000Z,17.53125,17.515625,10080.0,17.5234375
2014-10-30T08:00:00.000000Z,17.546875,17.53125,16296.0,17.5390625
2014-10-30T09:00:00.000000Z,17.546875,17.53125,16040.0,17.5390625
2014-10-30T10:00:00.000000Z,17.5,17.5,16416.0,17.5
2014-10-30T11:00:00.000000Z,17.515625,17.5,14920.0,17.5078125
2014-10-30T12:00:00.000000Z,17.46875,17.453125,25328.0,17.4609375
2014-10-30T13:00:00.000000Z,17.46875,17.46875,23312.0,17.46875
2014-10-30T14:00:00.000000Z,17.421875,17.40625,21504.0,17.4140625
2014-10-30T15:00:00.000000Z,17.4375,17.421875,17808.0,17.4296875
2014-10-30T16:00:00.000000Z,17.421875,17.40625,17712.0,17.4140625
2014-10-30T17:00:00.000000Z,17.390625,17.375,5844.0,17.3828125
2014-10-30T18:00:00.000000Z,17.390625,17.375,6156.0,17.3828125
2014-10-30T19:00:00.000000Z,17.390625,17.375,9264.0,17.3828125
2014-10-30T20:00:00.000000Z,17.40625,17.375,8264.0,17.390625
2014-10-30T21:00:00.000000Z,17.40625,17.375,5800.0,17.390625
2014-10-30T22:00:00.000000Z,17.40625,17.375,12512.0,17.390625
2014-10-30T23:00:00.000000Z,17.40625,17.390625,4264.0,17.3984375
2014-10-31T00:00:00.000000Z,17.40625,17.390625,6332.0,17.3984375
2014-10-31T01:00:00.000000Z,17.40625,17.390625,7664.0,17.3984375
2014-10-31T02:00:00.000000Z,17.40625,17.390625,1966.0,17.3984375
2014-10-31T03:00:00.000000Z,17.40625,17.390625,5320.0,17.3984375
2014-10-31T04:00:00.000000Z,17.4375,17.421875,5824.0,17.4296875
2014-10-31T05:00:00.000000Z,17.421875,17.40625,9912.0,17.4140625
2014-10-31T06:00:00.000000Z,17.40625,17.390625,15352.0,17.3984375
2014-10-31T07:00:00.000000Z,17.359375,17.34375,14832.0,17.3515625
2014-10-31T08:00:00.000000Z,17.359375,17.359375,21696.0,17.359375
2014-10-31T09:00:00.000000Z,17.375,17.359375,16432.0,17.3671875
2014-10-31T10:00:00.000000Z,17.40625,17.390625,12800.0,17.3984375
2014-10-31T11:00:00.000000Z,17.4375,17.421875,11096.0,17.4296875
2014-10-31T12:00:00.000000Z,17.515625,17.515625,30272.0,17.515625
2014-10-31T13:00:00.000000Z,17.546875,17.53125,33696.0,17.5390625
2014-10-31T14:00:00.000000Z,17.640625,17.625,26384.0,17.6328125
2014-10-31T15:00:00.000000Z,17.6875,17.671875,21136.0,17.6796875
2014-10-31T16:00:00.000000Z,17.671875,17.65625,16416.0,17.6640625
2014-10-31T17:00:00.000000Z,17.65625,17.640625,7640.0,17.6484375
2014-10-31T18:00:00.000000Z,17.671875,17.65625,6824.0,17.6640625
2014-10-31T19:00:00.000000Z,17.65625,17.625,4704.0,17.640625
2014-10-31T20:00:00.000000Z,17.703125,17.609375,3156.0,17.65625
2014-11-02T22:00:00.000000Z,17.671875,17.640625,3368.0,17.65625
2014-11-02T23:00:00.000000Z,17.65625,17.625,4060.0,17.640625
2014-11-03T00:00:00.000000Z,17.671875,17.65625,7252.0,17.6640625
2014-11-03T01:00:00.000000Z,17.6875,17.671875,7176.0,17.6796875
2014-11-03T02:00:00.000000Z,17.703125,17.671875,4052.0,17.6875
2014-11-03T03:00:00.000000Z,17.71875,17.6875,2624.0,17.703125
2014-11-03T04:00:00.000000Z,17.703125,17.6875,3726.0,17.6953125
2014-11-03T05:00:00.000000Z,17.703125,17.6875,3204.0,17.6953125
2014-11-03T06:00:00.000000Z,17.703125,17.6875,7960.0,17.6953125
2014-11-03T07:00:00.000000Z,17.671875,17.65625,9656.0,17.6640625
2014-11-03T08:00:00.000000Z,17.703125,17.6875,10792.0,17.6953125
2014-11-03T09:00:00.000000Z,17.671875,17.65625,17584.0,17.6640625
2014-11-03T10:00:00.000000Z,17.640625,17.625,16168.0,17.6328125
2014-11-03T11:00:00.000000Z,17.671875,17.65625,13992.0,17.6640625
2014-11-03T12:00:00.000000Z,17.640625,17.625,11616.0,17.6328125
2014-11-03T13:00:00.000000Z,17.65625,17.640625,16160.0,17.6484375
2014-11-03T14:00:00.000000Z,17.703125,17.671875,20496.0,17.6875
2014-11-03T15:00:00.000000Z,17.71875,17.703125,26896.0,17.7109375
2014-11-03T16:00:00.000000Z,17.71875,17.703125,11272.0,17.7109375
2014-11-03T17:00:00.000000Z,17.71875,17.703125,5336.0,17.7109375
2014-11-03T18:00:00.000000Z,17.703125,17.6875,4060.0,17.6953125
2014-11-03T19:00:00.000000Z,17.703125,17.6875,5964.0,17.6953125
2014-11-03T20:00:00.000000Z,17.703125,17.6875,3128.0,17.6953125
2014-11-03T21:00:00.000000Z,17.703125,17.671875,1725.0,17.6875
2014-11-03T22:00:00.000000Z,17.703125,17.671875,2128.0,17.6875
2014-11-03T23:00:00.000000Z,17.703125,17.671875,1643.0,17.6875
2014-11-04T00:00:00.000000Z,17.703125,17.671875,8240.0,17.6875
2014-11-04T01:00:00.000000Z,17.703125,17.671875,4980.0,17.6875
2014-11-04T02:00:00.000000Z,17.6875,17.671875,2476.0,17.6796875
2014-11-04T03:00:00.000000Z,17.671875,17.65625,5856.0,17.6640625
2014-11-04T04:00:00.000000Z,17.6875,17.65625,2964.0,17.671875
2014-11-04T05:00:00.000000Z,17.6875,17.671875,3356.0,17.6796875
2014-11-04T06:00:00.000000Z,17.671875,17.65625,10120.0,17.6640625
2014-11-04T07:00:00.000000Z,17.640625,17.640625,10088.0,17.640625
2014-11-04T08:00:00.000000Z,17.65625,17.640625,13504.0,17.6484375
2014-11-04T09:00:00.000000Z,17.640625,17.625,15208.0,17.6328125
2014-11-04T10:00:00.000000Z,17.6875,17.671875,16656.0,17.6796875
2014-11-04T11:00:00.000000Z,17.6875,17.671875,10416.0,17.6796875
2014-11-04T12:00:00.000000Z,17.6875,17.6875,9888.0,17.6875
2014-11-04T13:00:00.000000Z,17.6875,17.671875,17552.0,17.6796875
2014-11-04T14:00:00.000000Z,17.71875,17.703125,20448.0,17.7109375
2014-11-04T15:00:00.000000Z,17.6875,17.6875,24848.0,17.6875
2014-11-04T16:00:00.000000Z,17.671875,17.65625,17632.0,17.6640625
2014-11-04T17:00:00.000000Z,17.671875,17.65625,8856.0,17.6640625
2014-11-04T18:00:00.000000Z,17.65625,17.640625,4176.0,17.6484375
2014-11-04T19:00:00.000000Z,17.65625,17.640625,2172.0,17.6484375
2014-11-04T20:00:00.000000Z,17.65625,17.640625,4276.0,17.6484375
2014-11-04T21:00:00.000000Z,17.671875,17.640625,1907.0,17.65625
2014-11-04T22:00:00.000000Z,17.6875,17.65625,3088.0,17.671875
2014-11-04T23:00:00.000000Z,17.671875,17.65625,2450.0,17.6640625
2014-11-05T00:00:00.000000Z,17.6875,17.65625,2576.0,17.671875
2014-11-05T01:00:00.000000Z,17.6875,17.671875,2200.0,17.6796875
2014-11-05T02:00:00.000000Z,17.6875,17.65625,2852.0,17.671875
2014-11-05T03:00:00.000000Z,17.6875,17.671875,1616.0,17.6796875
2014-11-05T04:00:00.000000Z,17.71875,17.703125,5128.0,17.7109375
2014-11-05T05:00:00.000000Z,17.703125,17.6875,4428.0,17.6953125
2014-11-05T06:00:00.000000Z,17.734375,17.703125,8172.0,17.71875
2014-11-05T07:00:00.000000Z,17.765625,17.765625,14392.0,17.765625
2014-11-05T08:00:00.000000Z,17.765625,17.75,17776.0,17.7578125
2014-11-05T09:00:00.000000Z,17.703125,17.6875,12368.0,17.6953125
2014-11-05T10:00:00.000000Z,17.703125,17.6875,18720.0,17.6953125
2014-11-05T11:00:00.000000Z,17.734375,17.71875,12216.0,17.7265625
2014-11-05T12:00:00.000000Z,17.734375,17.71875,19792.0,17.7265625
2014-11-05T13:00:00.000000Z,17.78125,17.765625,25200.0,17.7734375
2014-11-05T14:00:00.000000Z,17.84375,17.8125,26032.0,17.828125
2014-11-05T15:00:00.000000Z,17.84375,17.828125,28128.0,17.8359375
2014-11-05T16:00:00.000000Z,17.8125,17.796875,14912.0,17.8046875
2014-11-05T17:00:00.000000Z,17.828125,17.8125,6708.0,17.8203125
2014-11-05T18:00:00.000000Z,17.8125,17.796875,6040.0,17.8046875
2014-11-05T19:00:00.000000Z,17.8125,17.796875,3796.0,17.8046875
2014-11-05T20:00:00.000000Z,17.8125,17.796875,2524.0,17.8046875
2014-11-05T21:00:00.000000Z,17.8125,17.796875,1485.0,17.8046875
2014-11-05T22:00:00.000000Z,17.796875,17.78125,1577.0,17.7890625
2014-11-05T23:00:00.000000Z,17.796875,17.78125,3064.0,17.7890625
2014-11-06T00:00:00.000000Z,17.828125,17.8125,4740.0,17.8203125
2014-11-06T01:00:00.000000Z,17.828125,17.8125,7896.0,17.8203125
2014-11-06T02:00:00.000000Z,17.84375,17.828125,6228.0,17.8359375
2014-11-06T03:00:00.000000Z,17.875,17.859375,5680.0,17.8671875
2014-11-06T04:00:00.000000Z,17.84375,17.8125,10048.0,17.828125
2014-11-06T05:00:00.000000Z,17.8125,17.796875,8096.0,17.8046875
2014-11-06T06:00:00.000000Z,17.8125,17.796875,5104.0,17.8046875
2014-11-06T07:00:00.000000Z,17.796875,17.78125,10056.0,17.7890625
2014-11-06T08:00:00.000000Z,17.8125,17.796875,14080.0,17.8046875
2014-11-06T09:00:00.000000Z,17.78125,17.765625,18528.0,17.7734375
2014-11-06T10:00:00.000000Z,17.75,17.734375,18912.0,17.7421875
2014-11-06T11:00:00.000000Z,17.75,17.734375,10040.0,17.7421875
2014-11-06T12:00:00.000000Z,17.734375,17.71875,10864.0,17.7265625
2014-11-06T13:00:00.000000Z,17.703125,17.6875,31632.0,17.6953125
2014-11-06T14:00:00.000000Z,17.734375,17.71875,26016.0,17.7265625
2014-11-06T15:00:00.000000Z,17.765625,17.75,27856.0,17.7578125
2014-11-06T16:00:00.000000Z,17.859375,17.828125,18240.0,17.84375
2014-11-06T17:00:00.000000Z,17.859375,17.84375,16048.0,17.8515625
2014-11-06T18:00:00.000000Z,17.828125,17.8125,8020.0,17.8203125
2014-11-06T19:00:00.000000Z,17.8125,17.8125,3536.0,17.8125
2014-11-06T20:00:00.000000Z,17.84375,17.828125,4184.0,17.8359375
2014-11-06T21:00:00.000000Z,17.84375,17.8125,2466.0,17.828125
2014-11-06T22:00:00.000000Z,17.84375,17.828125,2076.0,17.8359375
2014-11-06T23:00:00.000000Z,17.84375,17.828125,3760.0,17.8359375
