time,closeAsk,closeBid,volume,BNP.GBPAUD - GBP/AUD_x
2014-10-17T20:00:00.000000Z,1.841796875,1.8388671875,745.0,1.84033203125
2014-10-19T21:00:00.000000Z,1.8369140625,1.8359375,623.0,1.83642578125
2014-10-19T22:00:00.000000Z,1.8388671875,1.837890625,684.0,1.83837890625
2014-10-19T23:00:00.000000Z,1.837890625,1.837890625,636.0,1.837890625
2014-10-20T00:00:00.000000Z,1.8349609375,1.8349609375,925.0,1.8349609375
2014-10-20T01:00:00.000000Z,1.833984375,1.8330078125,656.0,1.83349609375
2014-10-20T02:00:00.000000Z,1.833984375,1.833984375,614.0,1.833984375
2014-10-20T03:00:00.000000Z,1.8359375,1.8359375,490.0,1.8359375
2014-10-20T04:00:00.000000Z,1.8359375,1.8359375,322.0,1.8359375
2014-10-20T05:00:00.000000Z,1.8359375,1.8349609375,335.0,1.83544921875
2014-10-20T06:00:00.000000Z,1.8369140625,1.8359375,900.0,1.83642578125
2014-10-20T07:00:00.000000Z,1.8388671875,1.837890625,1484.0,1.83837890625
2014-10-20T08:00:00.000000Z,1.8408203125,1.83984375,1381.0,1.84033203125
2014-10-20T09:00:00.000000Z,1.83984375,1.8388671875,977.0,1.83935546875
2014-10-20T10:00:00.000000Z,1.83984375,1.83984375,1064.0,1.83984375
2014-10-20T11:00:00.000000Z,1.8408203125,1.83984375,827.0,1.84033203125
2014-10-20T12:00:00.000000Z,1.83984375,1.8388671875,1004.0,1.83935546875
2014-10-20T13:00:00.000000Z,1.837890625,1.8369140625,1510.0,1.83740234375
2014-10-20T14:00:00.000000Z,1.8369140625,1.8359375,1414.0,1.83642578125
2014-10-20T15:00:00.000000Z,1.8369140625,1.8369140625,699.0,1.8369140625
2014-10-20T16:00:00.000000Z,1.837890625,1.8369140625,565.0,1.83740234375
2014-10-20T17:00:00.000000Z,1.83984375,1.83984375,792.0,1.83984375
2014-10-20T18:00:00.000000Z,1.83984375,1.8388671875,373.0,1.83935546875
2014-10-20T19:00:00.000000Z,1.8388671875,1.837890625,426.0,1.83837890625
2014-10-20T20:00:00.000000Z,1.8408203125,1.8388671875,434.0,1.83984375
2014-10-20T21:00:00.000000Z,1.8408203125,1.83984375,552.0,1.84033203125
2014-10-20T22:00:00.000000Z,1.8388671875,1.8388671875,519.0,1.8388671875
2014-10-20T23:00:00.000000Z,1.8408203125,1.83984375,432.0,1.84033203125
2014-10-21T00:00:00.000000Z,1.83984375,1.83984375,902.0,1.83984375
2014-10-21T01:00:00.000000Z,1.84375,1.8388671875,834.0,1.84130859375
2014-10-21T02:00:00.000000Z,1.8369140625,1.8359375,1915.0,1.83642578125
2014-10-21T03:00:00.000000Z,1.8359375,1.8349609375,722.0,1.83544921875
2014-10-21T04:00:00.000000Z,1.8349609375,1.8349609375,1236.0,1.8349609375
2014-10-21T05:00:00.000000Z,1.8349609375,1.8349609375,703.0,1.8349609375
2014-10-21T06:00:00.000000Z,1.8369140625,1.8369140625,1508.0,1.8369140625
2014-10-21T07:00:00.000000Z,1.8349609375,1.8349609375,1589.0,1.8349609375
2014-10-21T08:00:00.000000Z,1.8388671875,1.837890625,1464.0,1.83837890625
2014-10-21T09:00:00.000000Z,1.8330078125,1.83203125,1973.0,1.83251953125
2014-10-21T10:00:00.000000Z,1.8359375,1.8349609375,1301.0,1.83544921875
2014-10-21T11:00:00.000000Z,1.8330078125,1.8330078125,1384.0,1.8330078125
2014-10-21T12:00:00.000000Z,1.83203125,1.8310546875,1591.0,1.83154296875
2014-10-21T13:00:00.000000Z,1.8330078125,1.83203125,1512.0,1.83251953125
2014-10-21T14:00:00.000000Z,1.83203125,1.8310546875,1867.0,1.83154296875
2014-10-21T15:00:00.000000Z,1.833984375,1.833984375,1520.0,1.833984375
2014-10-21T16:00:00.000000Z,1.8349609375,1.833984375,756.0,1.83447265625
2014-10-21T17:00:00.000000Z,1.8349609375,1.833984375,502.0,1.83447265625
2014-10-21T18:00:00.000000Z,1.8369140625,1.8359375,491.0,1.83642578125
2014-10-21T19:00:00.000000Z,1.8359375,1.8349609375,525.0,1.83544921875
2014-10-21T20:00:00.000000Z,1.8359375,1.8349609375,380.0,1.83544921875
2014-10-21T21:00:00.000000Z,1.8359375,1.8359375,488.0,1.8359375
2014-10-21T22:00:00.000000Z,1.8388671875,1.837890625,523.0,1.83837890625
2014-10-21T23:00:00.000000Z,1.837890625,1.8369140625,317.0,1.83740234375
2014-10-22T00:00:00.000000Z,1.8359375,1.8359375,1444.0,1.8359375
2014-10-22T01:00:00.000000Z,1.8369140625,1.8359375,715.0,1.83642578125
2014-10-22T02:00:00.000000Z,1.833984375,1.833984375,469.0,1.833984375
2014-10-22T03:00:00.000000Z,1.8349609375,1.833984375,419.0,1.83447265625
2014-10-22T04:00:00.000000Z,1.8349609375,1.833984375,479.0,1.83447265625
2014-10-22T05:00:00.000000Z,1.8349609375,1.833984375,575.0,1.83447265625
2014-10-22T06:00:00.000000Z,1.833984375,1.833984375,802.0,1.833984375
2014-10-22T07:00:00.000000Z,1.83203125,1.8310546875,1680.0,1.83154296875
2014-10-22T08:00:00.000000Z,1.82421875,1.82421875,3352.0,1.82421875
2014-10-22T09:00:00.000000Z,1.8251953125,1.8251953125,1087.0,1.8251953125
2014-10-22T10:00:00.000000Z,1.8271484375,1.826171875,795.0,1.82666015625
2014-10-22T11:00:00.000000Z,1.8251953125,1.82421875,1059.0,1.82470703125
2014-10-22T12:00:00.000000Z,1.828125,1.8271484375,2662.0,1.82763671875
2014-10-22T13:00:00.000000Z,1.8251953125,1.8251953125,1432.0,1.8251953125
2014-10-22T14:00:00.000000Z,1.8232421875,1.8232421875,1929.0,1.8232421875
2014-10-22T15:00:00.000000Z,1.828125,1.8271484375,1439.0,1.82763671875
2014-10-22T16:00:00.000000Z,1.8291015625,1.8291015625,708.0,1.8291015625
2014-10-22T17:00:00.000000Z,1.828125,1.828125,375.0,1.828125
2014-10-22T18:00:00.000000Z,1.828125,1.828125,454.0,1.828125
2014-10-22T19:00:00.000000Z,1.8291015625,1.8291015625,552.0,1.8291015625
2014-10-22T20:00:00.000000Z,1.8291015625,1.8271484375,481.0,1.828125
2014-10-22T21:00:00.000000Z,1.8310546875,1.830078125,1324.0,1.83056640625
2014-10-22T22:00:00.000000Z,1.830078125,1.8291015625,770.0,1.82958984375
2014-10-22T23:00:00.000000Z,1.830078125,1.830078125,409.0,1.830078125
2014-10-23T00:00:00.000000Z,1.8330078125,1.83203125,866.0,1.83251953125
2014-10-23T01:00:00.000000Z,1.8330078125,1.83203125,1129.0,1.83251953125
2014-10-23T02:00:00.000000Z,1.83203125,1.83203125,765.0,1.83203125
2014-10-23T03:00:00.000000Z,1.8330078125,1.8330078125,372.0,1.8330078125
2014-10-23T04:00:00.000000Z,1.8330078125,1.83203125,400.0,1.83251953125
2014-10-23T05:00:00.000000Z,1.8330078125,1.8330078125,432.0,1.8330078125
2014-10-23T06:00:00.000000Z,1.830078125,1.8291015625,959.0,1.82958984375
2014-10-23T07:00:00.000000Z,1.8251953125,1.82421875,2496.0,1.82470703125
2014-10-23T08:00:00.000000Z,1.8232421875,1.8232421875,3016.0,1.8232421875
2014-10-23T09:00:00.000000Z,1.8232421875,1.822265625,1393.0,1.82275390625
2014-10-23T10:00:00.000000Z,1.8232421875,1.822265625,936.0,1.82275390625
2014-10-23T11:00:00.000000Z,1.8212890625,1.8212890625,1093.0,1.8212890625
2014-10-23T12:00:00.000000Z,1.8251953125,1.82421875,1906.0,1.82470703125
2014-10-23T13:00:00.000000Z,1.826171875,1.8251953125,1383.0,1.82568359375
2014-10-23T14:00:00.000000Z,1.830078125,1.8291015625,1829.0,1.82958984375
2014-10-23T15:00:00.000000Z,1.828125,1.828125,963.0,1.828125
2014-10-23T16:00:00.000000Z,1.8310546875,1.830078125,833.0,1.83056640625
2014-10-23T17:00:00.000000Z,1.830078125,1.830078125,462.0,1.830078125
2014-10-23T18:00:00.000000Z,1.830078125,1.830078125,506.0,1.830078125
2014-10-23T19:00:00.000000Z,1.830078125,1.830078125,743.0,1.830078125
2014-10-23T20:00:00.000000Z,1.830078125,1.8291015625,425.0,1.82958984375
2014-10-23T21:00:00.000000Z,1.830078125,1.8291015625,842.0,1.82958984375
2014-10-23T22:00:00.000000Z,1.8310546875,1.830078125,506.0,1.83056640625
2014-10-23T23:00:00.000000Z,1.8310546875,1.830078125,338.0,1.83056640625
2014-10-24T00:00:00.000000Z,1.8369140625,1.8369140625,1317.0,1.8369140625
2014-10-24T01:00:00.000000Z,1.833984375,1.833984375,779.0,1.833984375
2014-10-24T02:00:00.000000Z,1.833984375,1.8330078125,257.0,1.83349609375
2014-10-24T03:00:00.000000Z,1.83203125,1.8310546875,417.0,1.83154296875
2014-10-24T04:00:00.000000Z,1.83203125,1.83203125,478.0,1.83203125
2014-10-24T05:00:00.000000Z,1.830078125,1.830078125,424.0,1.830078125
2014-10-24T06:00:00.000000Z,1.8310546875,1.830078125,583.0,1.83056640625
2014-10-24T07:00:00.000000Z,1.8291015625,1.828125,1280.0,1.82861328125
2014-10-24T08:00:00.000000Z,1.8310546875,1.830078125,2220.0,1.83056640625
2014-10-24T09:00:00.000000Z,1.828125,1.828125,1070.0,1.828125
2014-10-24T10:00:00.000000Z,1.8271484375,1.8271484375,800.0,1.8271484375
2014-10-24T11:00:00.000000Z,1.8271484375,1.8271484375,787.0,1.8271484375
2014-10-24T12:00:00.000000Z,1.82421875,1.8232421875,1748.0,1.82373046875
2014-10-24T13:00:00.000000Z,1.8232421875,1.8232421875,1714.0,1.8232421875
2014-10-24T14:00:00.000000Z,1.828125,1.828125,1989.0,1.828125
2014-10-24T15:00:00.000000Z,1.8271484375,1.8271484375,741.0,1.8271484375
2014-10-24T16:00:00.000000Z,1.8271484375,1.826171875,715.0,1.82666015625
2014-10-24T17:00:00.000000Z,1.826171875,1.8251953125,425.0,1.82568359375
2014-10-24T18:00:00.000000Z,1.828125,1.8271484375,373.0,1.82763671875
2014-10-24T19:00:00.000000Z,1.8291015625,1.828125,340.0,1.82861328125
2014-10-24T20:00:00.000000Z,1.8310546875,1.826171875,434.0,1.82861328125
2014-10-26T21:00:00.000000Z,1.828125,1.8271484375,688.0,1.82763671875
2014-10-26T22:00:00.000000Z,1.8291015625,1.828125,374.0,1.82861328125
2014-10-26T23:00:00.000000Z,1.828125,1.8271484375,407.0,1.82763671875
2014-10-27T00:00:00.000000Z,1.826171875,1.826171875,490.0,1.826171875
2014-10-27T01:00:00.000000Z,1.8271484375,1.8271484375,834.0,1.8271484375
2014-10-27T02:00:00.000000Z,1.826171875,1.8251953125,590.0,1.82568359375
2014-10-27T03:00:00.000000Z,1.828125,1.8271484375,329.0,1.82763671875
2014-10-27T04:00:00.000000Z,1.8271484375,1.826171875,215.0,1.82666015625
2014-10-27T05:00:00.000000Z,1.8271484375,1.826171875,209.0,1.82666015625
2014-10-27T06:00:00.000000Z,1.8291015625,1.828125,469.0,1.82861328125
2014-10-27T07:00:00.000000Z,1.8310546875,1.830078125,622.0,1.83056640625
2014-10-27T08:00:00.000000Z,1.8310546875,1.830078125,1115.0,1.83056640625
2014-10-27T09:00:00.000000Z,1.828125,1.8271484375,1245.0,1.82763671875
2014-10-27T10:00:00.000000Z,1.8310546875,1.830078125,873.0,1.83056640625
2014-10-27T11:00:00.000000Z,1.830078125,1.8291015625,868.0,1.82958984375
2014-10-27T12:00:00.000000Z,1.8330078125,1.83203125,1098.0,1.83251953125
2014-10-27T13:00:00.000000Z,1.8330078125,1.83203125,797.0,1.83251953125
2014-10-27T14:00:00.000000Z,1.83203125,1.83203125,1808.0,1.83203125
2014-10-27T15:00:00.000000Z,1.833984375,1.8330078125,936.0,1.83349609375
2014-10-27T16:00:00.000000Z,1.8310546875,1.8310546875,812.0,1.8310546875
2014-10-27T17:00:00.000000Z,1.8310546875,1.8310546875,447.0,1.8310546875
2014-10-27T18:00:00.000000Z,1.8310546875,1.8310546875,241.0,1.8310546875
2014-10-27T19:00:00.000000Z,1.83203125,1.8310546875,140.0,1.83154296875
2014-10-27T20:00:00.000000Z,1.83203125,1.8310546875,182.0,1.83154296875
2014-10-27T21:00:00.000000Z,1.83203125,1.8310546875,246.0,1.83154296875
2014-10-27T22:00:00.000000Z,1.83203125,1.8310546875,161.0,1.83154296875
2014-10-27T23:00:00.000000Z,1.8310546875,1.8310546875,287.0,1.8310546875
2014-10-28T00:00:00.000000Z,1.8291015625,1.828125,589.0,1.82861328125
2014-10-28T01:00:00.000000Z,1.8291015625,1.8291015625,478.0,1.8291015625
2014-10-28T02:00:00.000000Z,1.830078125,1.8291015625,370.0,1.82958984375
2014-10-28T03:00:00.000000Z,1.828125,1.828125,536.0,1.828125
2014-10-28T04:00:00.000000Z,1.830078125,1.8291015625,181.0,1.82958984375
2014-10-28T05:00:00.000000Z,1.8291015625,1.8291015625,295.0,1.8291015625
2014-10-28T06:00:00.000000Z,1.828125,1.8271484375,425.0,1.82763671875
2014-10-28T07:00:00.000000Z,1.826171875,1.826171875,919.0,1.826171875
2014-10-28T08:00:00.000000Z,1.8251953125,1.82421875,1044.0,1.82470703125
2014-10-28T09:00:00.000000Z,1.82421875,1.82421875,990.0,1.82421875
2014-10-28T10:00:00.000000Z,1.8251953125,1.82421875,877.0,1.82470703125
2014-10-28T11:00:00.000000Z,1.8232421875,1.8232421875,1248.0,1.8232421875
2014-10-28T12:00:00.000000Z,1.82421875,1.82421875,2836.0,1.82421875
2014-10-28T13:00:00.000000Z,1.8271484375,1.826171875,2140.0,1.82666015625
2014-10-28T14:00:00.000000Z,1.8271484375,1.826171875,2148.0,1.82666015625
2014-10-28T15:00:00.000000Z,1.826171875,1.826171875,821.0,1.826171875
2014-10-28T16:00:00.000000Z,1.8251953125,1.82421875,491.0,1.82470703125
2014-10-28T17:00:00.000000Z,1.822265625,1.8212890625,503.0,1.82177734375
2014-10-28T18:00:00.000000Z,1.8212890625,1.8212890625,460.0,1.8212890625
2014-10-28T19:00:00.000000Z,1.8212890625,1.8212890625,357.0,1.8212890625
2014-10-28T20:00:00.000000Z,1.822265625,1.8212890625,181.0,1.82177734375
2014-10-28T21:00:00.000000Z,1.8232421875,1.822265625,547.0,1.82275390625
2014-10-28T22:00:00.000000Z,1.8232421875,1.822265625,246.0,1.82275390625
2014-10-28T23:00:00.000000Z,1.822265625,1.8212890625,282.0,1.82177734375
2014-10-29T00:00:00.000000Z,1.8212890625,1.8212890625,535.0,1.8212890625
2014-10-29T01:00:00.000000Z,1.8203125,1.8203125,379.0,1.8203125
2014-10-29T02:00:00.000000Z,1.8203125,1.8193359375,223.0,1.81982421875
2014-10-29T03:00:00.000000Z,1.8203125,1.8203125,245.0,1.8203125
2014-10-29T04:00:00.000000Z,1.8203125,1.8203125,241.0,1.8203125
2014-10-29T05:00:00.000000Z,1.8212890625,1.8203125,240.0,1.82080078125
2014-10-29T06:00:00.000000Z,1.822265625,1.8212890625,349.0,1.82177734375
2014-10-29T07:00:00.000000Z,1.818359375,1.818359375,673.0,1.818359375
2014-10-29T08:00:00.000000Z,1.8173828125,1.81640625,1144.0,1.81689453125
2014-10-29T09:00:00.000000Z,1.81640625,1.8154296875,726.0,1.81591796875
2014-10-29T10:00:00.000000Z,1.8154296875,1.8154296875,836.0,1.8154296875
2014-10-29T11:00:00.000000Z,1.8134765625,1.8125,719.0,1.81298828125
2014-10-29T12:00:00.000000Z,1.8125,1.8125,679.0,1.8125
2014-10-29T13:00:00.000000Z,1.8134765625,1.8134765625,1123.0,1.8134765625
2014-10-29T14:00:00.000000Z,1.814453125,1.814453125,1710.0,1.814453125
2014-10-29T15:00:00.000000Z,1.814453125,1.8134765625,1137.0,1.81396484375
2014-10-29T16:00:00.000000Z,1.814453125,1.814453125,724.0,1.814453125
2014-10-29T17:00:00.000000Z,1.814453125,1.80859375,1420.0,1.8115234375
2014-10-29T18:00:00.000000Z,1.8203125,1.8193359375,7728.0,1.81982421875
2014-10-29T19:00:00.000000Z,1.8193359375,1.8193359375,1701.0,1.8193359375
2014-10-29T20:00:00.000000Z,1.8212890625,1.8193359375,1010.0,1.8203125
2014-10-29T21:00:00.000000Z,1.8212890625,1.8203125,975.0,1.82080078125
2014-10-29T22:00:00.000000Z,1.822265625,1.822265625,519.0,1.822265625
2014-10-29T23:00:00.000000Z,1.8251953125,1.82421875,653.0,1.82470703125
2014-10-30T00:00:00.000000Z,1.8203125,1.8193359375,1344.0,1.81982421875
2014-10-30T01:00:00.000000Z,1.8212890625,1.8203125,674.0,1.82080078125
2014-10-30T02:00:00.000000Z,1.8212890625,1.8212890625,652.0,1.8212890625
2014-10-30T03:00:00.000000Z,1.8232421875,1.822265625,614.0,1.82275390625
2014-10-30T04:00:00.000000Z,1.8232421875,1.822265625,534.0,1.82275390625
2014-10-30T05:00:00.000000Z,1.822265625,1.8212890625,1191.0,1.82177734375
2014-10-30T06:00:00.000000Z,1.822265625,1.822265625,801.0,1.822265625
2014-10-30T07:00:00.000000Z,1.8232421875,1.822265625,1182.0,1.82275390625
2014-10-30T08:00:00.000000Z,1.818359375,1.818359375,2013.0,1.818359375
2014-10-30T09:00:00.000000Z,1.818359375,1.8173828125,1657.0,1.81787109375
2014-10-30T10:00:00.000000Z,1.8203125,1.8203125,1352.0,1.8203125
2014-10-30T11:00:00.000000Z,1.8193359375,1.8193359375,969.0,1.8193359375
2014-10-30T12:00:00.000000Z,1.81640625,1.8154296875,3656.0,1.81591796875
2014-10-30T13:00:00.000000Z,1.818359375,1.818359375,2168.0,1.818359375
2014-10-30T14:00:00.000000Z,1.81640625,1.81640625,1600.0,1.81640625
2014-10-30T15:00:00.000000Z,1.81640625,1.8154296875,1118.0,1.81591796875
2014-10-30T16:00:00.000000Z,1.814453125,1.814453125,1142.0,1.814453125
2014-10-30T17:00:00.000000Z,1.8125,1.8125,1102.0,1.8125
2014-10-30T18:00:00.000000Z,1.8125,1.8125,516.0,1.8125
2014-10-30T19:00:00.000000Z,1.8115234375,1.810546875,334.0,1.81103515625
2014-10-30T20:00:00.000000Z,1.8125,1.810546875,247.0,1.8115234375
2014-10-30T21:00:00.000000Z,1.810546875,1.8095703125,961.0,1.81005859375
2014-10-30T22:00:00.000000Z,1.8125,1.8115234375,582.0,1.81201171875
2014-10-30T23:00:00.000000Z,1.8125,1.8115234375,590.0,1.81201171875
2014-10-31T00:00:00.000000Z,1.814453125,1.8134765625,707.0,1.81396484375
2014-10-31T01:00:00.000000Z,1.8115234375,1.8115234375,740.0,1.8115234375
2014-10-31T02:00:00.000000Z,1.8125,1.8125,486.0,1.8125
2014-10-31T03:00:00.000000Z,1.8125,1.8125,378.0,1.8125
2014-10-31T04:00:00.000000Z,1.81640625,1.8154296875,1329.0,1.81591796875
2014-10-31T05:00:00.000000Z,1.8173828125,1.81640625,2728.0,1.81689453125
2014-10-31T06:00:00.000000Z,1.814453125,1.814453125,1851.0,1.814453125
2014-10-31T07:00:00.000000Z,1.8154296875,1.8154296875,2914.0,1.8154296875
2014-10-31T08:00:00.000000Z,1.8134765625,1.8125,2408.0,1.81298828125
2014-10-31T09:00:00.000000Z,1.814453125,1.8134765625,1726.0,1.81396484375
2014-10-31T10:00:00.000000Z,1.8134765625,1.8125,1685.0,1.81298828125
2014-10-31T11:00:00.000000Z,1.8125,1.8115234375,1361.0,1.81201171875
2014-10-31T12:00:00.000000Z,1.8173828125,1.81640625,3148.0,1.81689453125
2014-10-31T13:00:00.000000Z,1.81640625,1.81640625,4204.0,1.81640625
2014-10-31T14:00:00.000000Z,1.8212890625,1.8203125,2424.0,1.82080078125
2014-10-31T15:00:00.000000Z,1.8203125,1.8193359375,2300.0,1.81982421875
2014-10-31T16:00:00.000000Z,1.81640625,1.81640625,1298.0,1.81640625
2014-10-31T17:00:00.000000Z,1.8193359375,1.818359375,699.0,1.81884765625
2014-10-31T18:00:00.000000Z,1.818359375,1.818359375,496.0,1.818359375
2014-10-31T19:00:00.000000Z,1.818359375,1.8173828125,511.0,1.81787109375
2014-10-31T20:00:00.000000Z,1.8193359375,1.8173828125,518.0,1.818359375
2014-11-02T22:00:00.000000Z,1.82421875,1.8232421875,1838.0,1.82373046875
2014-11-02T23:00:00.000000Z,1.8251953125,1.82421875,3080.0,1.82470703125
2014-11-03T00:00:00.000000Z,1.830078125,1.830078125,5748.0,1.830078125
2014-11-03T01:00:00.000000Z,1.830078125,1.830078125,4940.0,1.830078125
2014-11-03T02:00:00.000000Z,1.830078125,1.830078125,2278.0,1.830078125
2014-11-03T03:00:00.000000Z,1.830078125,1.830078125,1146.0,1.830078125
2014-11-03T04:00:00.000000Z,1.828125,1.828125,1159.0,1.828125
2014-11-03T05:00:00.000000Z,1.8271484375,1.8271484375,895.0,1.8271484375
2014-11-03T06:00:00.000000Z,1.826171875,1.826171875,1021.0,1.826171875
2014-11-03T07:00:00.000000Z,1.828125,1.8271484375,2190.0,1.82763671875
2014-11-03T08:00:00.000000Z,1.830078125,1.8291015625,2278.0,1.82958984375
2014-11-03T09:00:00.000000Z,1.830078125,1.830078125,2552.0,1.830078125
2014-11-03T10:00:00.000000Z,1.83203125,1.83203125,2712.0,1.83203125
2014-11-03T11:00:00.000000Z,1.8349609375,1.8349609375,2328.0,1.8349609375
2014-11-03T12:00:00.000000Z,1.8359375,1.8349609375,2132.0,1.83544921875
2014-11-03T13:00:00.000000Z,1.8359375,1.8359375,2328.0,1.8359375
2014-11-03T14:00:00.000000Z,1.837890625,1.8359375,2164.0,1.8369140625
2014-11-03T15:00:00.000000Z,1.8359375,1.8359375,5168.0,1.8359375
2014-11-03T16:00:00.000000Z,1.837890625,1.8369140625,2324.0,1.83740234375
2014-11-03T17:00:00.000000Z,1.8388671875,1.837890625,1546.0,1.83837890625
2014-11-03T18:00:00.000000Z,1.837890625,1.837890625,873.0,1.837890625
2014-11-03T19:00:00.000000Z,1.8388671875,1.8388671875,1357.0,1.8388671875
2014-11-03T20:00:00.000000Z,1.8388671875,1.837890625,991.0,1.83837890625
2014-11-03T21:00:00.000000Z,1.8408203125,1.8388671875,1235.0,1.83984375
2014-11-03T22:00:00.000000Z,1.8388671875,1.837890625,2744.0,1.83837890625
2014-11-03T23:00:00.000000Z,1.8388671875,1.837890625,1035.0,1.83837890625
2014-11-04T00:00:00.000000Z,1.841796875,1.8408203125,3484.0,1.84130859375
2014-11-04T01:00:00.000000Z,1.83984375,1.8388671875,2176.0,1.83935546875
2014-11-04T02:00:00.000000Z,1.83984375,1.83984375,1647.0,1.83984375
2014-11-04T03:00:00.000000Z,1.833984375,1.8330078125,3572.0,1.83349609375
2014-11-04T04:00:00.000000Z,1.833984375,1.833984375,1676.0,1.833984375
2014-11-04T05:00:00.000000Z,1.833984375,1.8330078125,1445.0,1.83349609375
2014-11-04T06:00:00.000000Z,1.83203125,1.83203125,1613.0,1.83203125
2014-11-04T07:00:00.000000Z,1.8349609375,1.833984375,1612.0,1.83447265625
2014-11-04T08:00:00.000000Z,1.833984375,1.8330078125,1506.0,1.83349609375
2014-11-04T09:00:00.000000Z,1.830078125,1.830078125,2556.0,1.830078125
2014-11-04T10:00:00.000000Z,1.8310546875,1.830078125,2824.0,1.83056640625
2014-11-04T11:00:00.000000Z,1.830078125,1.830078125,1182.0,1.830078125
2014-11-04T12:00:00.000000Z,1.833984375,1.8330078125,1164.0,1.83349609375
2014-11-04T13:00:00.000000Z,1.8330078125,1.8330078125,1863.0,1.8330078125
2014-11-04T14:00:00.000000Z,1.8369140625,1.8359375,2170.0,1.83642578125
2014-11-04T15:00:00.000000Z,1.8349609375,1.833984375,5032.0,1.83447265625
2014-11-04T16:00:00.000000Z,1.83203125,1.83203125,2804.0,1.83203125
2014-11-04T17:00:00.000000Z,1.83203125,1.8310546875,1109.0,1.83154296875
2014-11-04T18:00:00.000000Z,1.83203125,1.8310546875,1123.0,1.83154296875
2014-11-04T19:00:00.000000Z,1.8310546875,1.830078125,937.0,1.83056640625
2014-11-04T20:00:00.000000Z,1.8310546875,1.8310546875,745.0,1.8310546875
2014-11-04T21:00:00.000000Z,1.83203125,1.8310546875,1315.0,1.83154296875
2014-11-04T22:00:00.000000Z,1.828125,1.828125,2136.0,1.828125
2014-11-04T23:00:00.000000Z,1.830078125,1.830078125,1333.0,1.830078125
2014-11-05T00:00:00.000000Z,1.8310546875,1.830078125,1189.0,1.83056640625
2014-11-05T01:00:00.000000Z,1.8310546875,1.8310546875,1276.0,1.8310546875
2014-11-05T02:00:00.000000Z,1.830078125,1.8291015625,1040.0,1.82958984375
2014-11-05T03:00:00.000000Z,1.830078125,1.830078125,780.0,1.830078125
2014-11-05T04:00:00.000000Z,1.8349609375,1.833984375,1444.0,1.83447265625
2014-11-05T05:00:00.000000Z,1.833984375,1.8330078125,1553.0,1.83349609375
2014-11-05T06:00:00.000000Z,1.8359375,1.8349609375,2592.0,1.83544921875
2014-11-05T07:00:00.000000Z,1.8359375,1.8349609375,2320.0,1.83544921875
2014-11-05T08:00:00.000000Z,1.8388671875,1.8388671875,2800.0,1.8388671875
2014-11-05T09:00:00.000000Z,1.8349609375,1.833984375,4148.0,1.83447265625
2014-11-05T10:00:00.000000Z,1.8408203125,1.83984375,5240.0,1.84033203125
2014-11-05T11:00:00.000000Z,1.845703125,1.8447265625,2666.0,1.84521484375
2014-11-05T12:00:00.000000Z,1.84765625,1.84765625,2976.0,1.84765625
2014-11-05T13:00:00.000000Z,1.853515625,1.853515625,6080.0,1.853515625
