time,closeAsk,closeBid,BNP.USDCNY - USD/CNY_x
2014-09-30T14:00:00.000000Z,6.15608,6.15358,6.1548300000000005
2014-09-30T15:00:00.000000Z,6.15617,6.15367,6.154920000000001
2014-09-30T17:00:00.000000Z,6.15615,6.15365,6.1549
2014-09-30T18:00:00.000000Z,6.15616,6.15366,6.15491
2014-09-30T19:00:00.000000Z,6.15622,6.15372,6.1549700000000005
2014-09-30T20:00:00.000000Z,6.16247,6.14747,6.1549700000000005
2014-09-30T21:00:00.000000Z,6.16355,6.14855,6.1560500000000005
2014-09-30T23:00:00.000000Z,6.16358,6.14858,6.156079999999999
2014-10-01T00:00:00.000000Z,6.16276,6.15076,6.15676
2014-10-01T01:00:00.000000Z,6.15812,6.15562,6.15687
2014-10-01T02:00:00.000000Z,6.15896,6.15646,6.15771
2014-10-01T03:00:00.000000Z,6.15876,6.15626,6.15751
2014-10-01T05:00:00.000000Z,6.15771,6.15521,6.15646
2014-10-01T06:00:00.000000Z,6.16058,6.15808,6.159330000000001
2014-10-01T07:00:00.000000Z,6.15417,6.15167,6.15292
2014-10-01T08:00:00.000000Z,6.15489,6.15239,6.153639999999999
2014-10-01T09:00:00.000000Z,6.15409,6.15159,6.152839999999999
2014-10-01T10:00:00.000000Z,6.15449,6.15199,6.15324
2014-10-01T11:00:00.000000Z,6.15405,6.15155,6.1528
2014-10-01T12:00:00.000000Z,6.15408,6.15158,6.15283
2014-10-01T13:00:00.000000Z,6.1541,6.1516,6.15285
2014-10-01T14:00:00.000000Z,6.1536,6.1511,6.15235
2014-10-01T15:00:00.000000Z,6.15312,6.15062,6.151870000000001
2014-10-01T16:00:00.000000Z,6.15297,6.15047,6.15172
2014-10-01T17:00:00.000000Z,6.15297,6.15047,6.15172
2014-10-01T18:00:00.000000Z,6.15299,6.15049,6.15174
2014-10-01T19:00:00.000000Z,6.15189,6.14939,6.15064
2014-10-01T20:00:00.000000Z,6.15814,6.14314,6.15064
2014-10-02T00:00:00.000000Z,6.15989,6.14789,6.1538900000000005
2014-10-02T01:00:00.000000Z,6.15514,6.15264,6.1538900000000005
2014-10-02T02:00:00.000000Z,6.15437,6.15187,6.1531199999999995
2014-10-02T03:00:00.000000Z,6.15394,6.15144,6.15269
2014-10-02T04:00:00.000000Z,6.15413,6.15163,6.15288
2014-10-02T05:00:00.000000Z,6.15345,6.15095,6.152200000000001
2014-10-02T06:00:00.000000Z,6.15058,6.14808,6.14933
2014-10-02T07:00:00.000000Z,6.15032,6.14782,6.14907
2014-10-02T08:00:00.000000Z,6.14987,6.14737,6.148619999999999
2014-10-02T09:00:00.000000Z,6.14943,6.14693,6.14818
2014-10-02T10:00:00.000000Z,6.14908,6.14658,6.14783
2014-10-02T11:00:00.000000Z,6.14925,6.14675,6.148
2014-10-02T12:00:00.000000Z,6.14904,6.14654,6.1477900000000005
2014-10-02T13:00:00.000000Z,6.14849,6.14599,6.14724
2014-10-02T14:00:00.000000Z,6.14851,6.14601,6.14726
2014-10-02T15:00:00.000000Z,6.14849,6.14599,6.14724
2014-10-02T16:00:00.000000Z,6.14638,6.14388,6.14513
2014-10-02T17:00:00.000000Z,6.14638,6.14388,6.14513
2014-10-02T18:00:00.000000Z,6.14638,6.14388,6.14513
2014-10-02T19:00:00.000000Z,6.1461,6.1436,6.14485
2014-10-02T20:00:00.000000Z,6.15235,6.13735,6.14485
2014-10-03T00:00:00.000000Z,6.16008,6.14808,6.15408
2014-10-03T01:00:00.000000Z,6.15287,6.15037,6.151619999999999
2014-10-03T02:00:00.000000Z,6.15257,6.15007,6.15132
2014-10-03T03:00:00.000000Z,6.15233,6.14983,6.15108
2014-10-03T04:00:00.000000Z,6.15225,6.14975,6.151
2014-10-03T05:00:00.000000Z,6.15225,6.14975,6.151
2014-10-03T06:00:00.000000Z,6.14681,6.14431,6.14556
2014-10-03T07:00:00.000000Z,6.1461,6.1436,6.14485
2014-10-03T08:00:00.000000Z,6.14641,6.14391,6.145160000000001
2014-10-03T09:00:00.000000Z,6.14735,6.14485,6.146100000000001
2014-10-03T10:00:00.000000Z,6.14724,6.14474,6.145989999999999
2014-10-03T11:00:00.000000Z,6.14707,6.14457,6.1458200000000005
2014-10-03T12:00:00.000000Z,6.15001,6.14751,6.148759999999999
2014-10-03T13:00:00.000000Z,6.15052,6.14802,6.14927
2014-10-03T14:00:00.000000Z,6.15053,6.14803,6.14928
2014-10-03T15:00:00.000000Z,6.15087,6.14837,6.1496200000000005
2014-10-03T16:00:00.000000Z,6.15068,6.14818,6.149430000000001
2014-10-03T18:00:00.000000Z,6.15085,6.14835,6.1495999999999995
2014-10-03T19:00:00.000000Z,6.151,6.1485,6.14975
2014-10-03T20:00:00.000000Z,6.151,6.1485,6.14975
2014-10-05T21:00:00.000000Z,6.151,6.1485,6.14975
2014-10-06T01:00:00.000000Z,6.15463,6.15213,6.15338
2014-10-06T02:00:00.000000Z,6.15444,6.15194,6.15319
2014-10-06T03:00:00.000000Z,6.15407,6.15157,6.15282
2014-10-06T05:00:00.000000Z,6.15407,6.15157,6.15282
2014-10-06T06:00:00.000000Z,6.15015,6.14765,6.148899999999999
2014-10-06T07:00:00.000000Z,6.14891,6.14641,6.14766
2014-10-06T08:00:00.000000Z,6.14913,6.14663,6.147880000000001
2014-10-06T09:00:00.000000Z,6.14974,6.14724,6.148490000000001
2014-10-06T10:00:00.000000Z,6.14775,6.14525,6.1465
2014-10-06T11:00:00.000000Z,6.14781,6.14531,6.14656
2014-10-06T12:00:00.000000Z,6.14817,6.14567,6.14692
2014-10-06T13:00:00.000000Z,6.14772,6.14522,6.14647
2014-10-06T14:00:00.000000Z,6.14798,6.14548,6.14673
2014-10-06T15:00:00.000000Z,6.14737,6.14487,6.14612
2014-10-06T16:00:00.000000Z,6.14736,6.14486,6.14611
2014-10-06T17:00:00.000000Z,6.14745,6.14495,6.1462
2014-10-06T18:00:00.000000Z,6.14724,6.14474,6.145989999999999
2014-10-06T19:00:00.000000Z,6.14694,6.14444,6.14569
2014-10-06T20:00:00.000000Z,6.15319,6.13819,6.14569
2014-10-07T00:00:00.000000Z,6.15392,6.14192,6.14792
2014-10-07T01:00:00.000000Z,6.14843,6.14593,6.1471800000000005
2014-10-07T02:00:00.000000Z,6.14833,6.14583,6.14708
2014-10-07T03:00:00.000000Z,6.14833,6.14583,6.14708
2014-10-07T04:00:00.000000Z,6.14899,6.14649,6.147740000000001
2014-10-07T06:00:00.000000Z,6.14471,6.14221,6.14346
2014-10-07T07:00:00.000000Z,6.14322,6.14072,6.141970000000001
2014-10-07T08:00:00.000000Z,6.14342,6.14092,6.14217
2014-10-07T09:00:00.000000Z,6.14422,6.14172,6.14297
2014-10-07T10:00:00.000000Z,6.14472,6.14222,6.143470000000001
2014-10-07T11:00:00.000000Z,6.14568,6.14318,6.14443
2014-10-07T12:00:00.000000Z,6.14492,6.14242,6.14367
2014-10-07T13:00:00.000000Z,6.14248,6.13998,6.14123
2014-10-07T14:00:00.000000Z,6.1426,6.1401,6.14135
2014-10-07T15:00:00.000000Z,6.14282,6.14032,6.14157
2014-10-07T16:00:00.000000Z,6.14259,6.14009,6.14134
2014-10-07T17:00:00.000000Z,6.14259,6.14009,6.14134
2014-10-07T18:00:00.000000Z,6.14281,6.14031,6.14156
2014-10-07T19:00:00.000000Z,6.14233,6.13983,6.1410800000000005
2014-10-07T20:00:00.000000Z,6.14858,6.13358,6.1410800000000005
2014-10-08T00:00:00.000000Z,6.14708,6.13508,6.1410800000000005
2014-10-08T01:00:00.000000Z,6.13658,6.13408,6.13533
2014-10-08T02:00:00.000000Z,6.13529,6.13279,6.134040000000001
2014-10-08T03:00:00.000000Z,6.13686,6.13436,6.13561
2014-10-08T05:00:00.000000Z,6.13746,6.13496,6.13621
2014-10-08T06:00:00.000000Z,6.13512,6.13262,6.13387
2014-10-08T07:00:00.000000Z,6.13488,6.13238,6.13363
2014-10-08T08:00:00.000000Z,6.13428,6.13178,6.13303
2014-10-08T09:00:00.000000Z,6.13433,6.13183,6.13308
2014-10-08T10:00:00.000000Z,6.13355,6.13105,6.1323
2014-10-08T11:00:00.000000Z,6.1331,6.1306,6.13185
2014-10-08T12:00:00.000000Z,6.13301,6.13051,6.13176
2014-10-08T13:00:00.000000Z,6.1328,6.1303,6.13155
2014-10-08T14:00:00.000000Z,6.13305,6.13055,6.1318
2014-10-08T15:00:00.000000Z,6.13294,6.13044,6.13169
2014-10-08T16:00:00.000000Z,6.13284,6.13034,6.13159
2014-10-08T17:00:00.000000Z,6.1329,6.1304,6.1316500000000005
2014-10-08T18:00:00.000000Z,6.12907,6.12657,6.12782
2014-10-08T19:00:00.000000Z,6.12768,6.12518,6.12643
2014-10-08T20:00:00.000000Z,6.13393,6.11893,6.12643
2014-10-08T21:00:00.000000Z,6.13393,6.11893,6.12643
2014-10-09T00:00:00.000000Z,6.13905,6.12705,6.13305
2014-10-09T01:00:00.000000Z,6.13171,6.12921,6.130459999999999
2014-10-09T02:00:00.000000Z,6.12934,6.12684,6.12809
2014-10-09T03:00:00.000000Z,6.13049,6.12799,6.129239999999999
2014-10-09T04:00:00.000000Z,6.13104,6.12854,6.12979
2014-10-09T05:00:00.000000Z,6.13052,6.12802,6.12927
2014-10-09T06:00:00.000000Z,6.13032,6.12732,6.12882
2014-10-09T07:00:00.000000Z,6.12974,6.12674,6.12824
2014-10-09T08:00:00.000000Z,6.13012,6.12712,6.12862
2014-10-09T09:00:00.000000Z,6.12973,6.12673,6.12823
2014-10-09T10:00:00.000000Z,6.12958,6.12658,6.12808
2014-10-09T11:00:00.000000Z,6.12963,6.12663,6.12813
2014-10-09T12:00:00.000000Z,6.13006,6.12706,6.12856
2014-10-09T13:00:00.000000Z,6.13017,6.12717,6.12867
2014-10-09T14:00:00.000000Z,6.13012,6.12712,6.12862
2014-10-09T15:00:00.000000Z,6.13,6.127,6.1285
2014-10-09T16:00:00.000000Z,6.13195,6.12895,6.13045
2014-10-09T17:00:00.000000Z,6.13172,6.12872,6.13022
2014-10-09T18:00:00.000000Z,6.13174,6.12874,6.13024
2014-10-09T20:00:00.000000Z,6.13774,6.12274,6.130240000000001
2014-10-10T00:00:00.000000Z,6.13596,6.12396,6.1299600000000005
2014-10-10T01:00:00.000000Z,6.13141,6.12891,6.13016
2014-10-10T02:00:00.000000Z,6.13359,6.13109,6.13234
2014-10-10T03:00:00.000000Z,6.1317,6.1292,6.13045
2014-10-10T04:00:00.000000Z,6.13562,6.13312,6.1343700000000005
2014-10-10T05:00:00.000000Z,6.13589,6.13339,6.13464
2014-10-10T06:00:00.000000Z,6.13603,6.13353,6.13478
2014-10-10T07:00:00.000000Z,6.13702,6.13452,6.13577
2014-10-10T08:00:00.000000Z,6.13633,6.13383,6.13508
2014-10-10T09:00:00.000000Z,6.13669,6.13419,6.13544
2014-10-10T10:00:00.000000Z,6.13674,6.13424,6.13549
2014-10-10T11:00:00.000000Z,6.13654,6.13404,6.1352899999999995
2014-10-10T12:00:00.000000Z,6.13606,6.13356,6.13481
2014-10-10T13:00:00.000000Z,6.13523,6.13273,6.133979999999999
2014-10-10T14:00:00.000000Z,6.13542,6.13292,6.13417
2014-10-10T15:00:00.000000Z,6.1362,6.1337,6.13495
2014-10-10T16:00:00.000000Z,6.13608,6.13358,6.13483
2014-10-10T17:00:00.000000Z,6.13639,6.13389,6.13514
2014-10-10T18:00:00.000000Z,6.13613,6.13363,6.13488
2014-10-10T19:00:00.000000Z,6.13614,6.13364,6.13489
2014-10-10T20:00:00.000000Z,6.13689,6.13289,6.13489
2014-10-12T21:00:00.000000Z,6.13689,6.13289,6.13489
2014-10-13T01:00:00.000000Z,6.1414,6.1389,6.14015
2014-10-13T02:00:00.000000Z,6.1403,6.1378,6.13905
2014-10-13T03:00:00.000000Z,6.13985,6.13735,6.1386
2014-10-13T05:00:00.000000Z,6.13944,6.13694,6.13819
2014-10-13T06:00:00.000000Z,6.14133,6.13883,6.140079999999999
2014-10-13T07:00:00.000000Z,6.14166,6.13916,6.14041
2014-10-13T08:00:00.000000Z,6.14067,6.13817,6.139419999999999
2014-10-13T09:00:00.000000Z,6.14103,6.13853,6.13978
2014-10-13T10:00:00.000000Z,6.1409,6.1384,6.13965
2014-10-13T11:00:00.000000Z,6.14123,6.13873,6.1399799999999995
2014-10-13T12:00:00.000000Z,6.1411,6.1386,6.13985
2014-10-13T13:00:00.000000Z,6.14169,6.13919,6.14044
2014-10-13T14:00:00.000000Z,6.14127,6.13877,6.14002
2014-10-13T15:00:00.000000Z,6.14013,6.13763,6.13888
2014-10-13T16:00:00.000000Z,6.13997,6.13747,6.13872
2014-10-13T17:00:00.000000Z,6.1403,6.1378,6.13905
2014-10-13T18:00:00.000000Z,6.14092,6.13842,6.139670000000001
2014-10-13T19:00:00.000000Z,6.14095,6.13845,6.1396999999999995
2014-10-13T20:00:00.000000Z,6.1472,6.1322,6.1396999999999995
2014-10-14T00:00:00.000000Z,6.1457,6.1337,6.1396999999999995
2014-10-14T01:00:00.000000Z,6.14111,6.13861,6.1398600000000005
2014-10-14T02:00:00.000000Z,6.14075,6.13825,6.1395
2014-10-14T03:00:00.000000Z,6.14083,6.13833,6.1395800000000005
2014-10-14T04:00:00.000000Z,6.14073,6.13823,6.13948
2014-10-14T05:00:00.000000Z,6.13984,6.13734,6.138590000000001
2014-10-14T06:00:00.000000Z,6.14041,6.13791,6.13916
2014-10-14T07:00:00.000000Z,6.14113,6.13863,6.13988
2014-10-14T08:00:00.000000Z,6.14203,6.13953,6.1407799999999995
2014-10-14T09:00:00.000000Z,6.14449,6.14199,6.1432400000000005
2014-10-14T10:00:00.000000Z,6.14396,6.14146,6.14271
2014-10-14T11:00:00.000000Z,6.14377,6.14127,6.142519999999999
2014-10-14T12:00:00.000000Z,6.14357,6.14107,6.14232
2014-10-14T13:00:00.000000Z,6.14446,6.14196,6.14321
2014-10-14T14:00:00.000000Z,6.14374,6.14124,6.14249
2014-10-14T15:00:00.000000Z,6.14374,6.14124,6.14249
2014-10-14T16:00:00.000000Z,6.1437,6.1412,6.14245
2014-10-14T18:00:00.000000Z,6.14496,6.14246,6.14371
2014-10-14T19:00:00.000000Z,6.14515,6.14265,6.1439
2014-10-14T20:00:00.000000Z,6.1514,6.1364,6.1439
2014-10-15T00:00:00.000000Z,6.1499,6.1379,6.1439
2014-10-15T01:00:00.000000Z,6.14513,6.14263,6.143879999999999
2014-10-15T02:00:00.000000Z,6.14475,6.14225,6.1434999999999995
2014-10-15T03:00:00.000000Z,6.14453,6.14203,6.14328
2014-10-15T04:00:00.000000Z,6.14449,6.14199,6.1432400000000005
2014-10-15T05:00:00.000000Z,6.14413,6.14163,6.14288
2014-10-15T06:00:00.000000Z,6.14421,6.14171,6.14296
2014-10-15T07:00:00.000000Z,6.14442,6.14192,6.14317
2014-10-15T08:00:00.000000Z,6.14421,6.14171,6.14296
2014-10-15T09:00:00.000000Z,6.14414,6.14164,6.1428899999999995
2014-10-15T10:00:00.000000Z,6.14436,6.14186,6.14311
2014-10-15T11:00:00.000000Z,6.14397,6.14147,6.142720000000001
2014-10-15T12:00:00.000000Z,6.14121,6.13871,6.13996
2014-10-15T13:00:00.000000Z,6.14028,6.13778,6.13903
2014-10-15T14:00:00.000000Z,6.14089,6.13839,6.13964
2014-10-15T15:00:00.000000Z,6.14052,6.13802,6.13927
2014-10-15T16:00:00.000000Z,6.14069,6.13819,6.1394400000000005
2014-10-15T17:00:00.000000Z,6.14161,6.13911,6.140359999999999
2014-10-15T18:00:00.000000Z,6.14163,6.13913,6.14038
2014-10-15T19:00:00.000000Z,6.14109,6.13859,6.1398399999999995
2014-10-15T20:00:00.000000Z,6.14734,6.13234,6.1398399999999995
2014-10-15T23:00:00.000000Z,6.14526,6.13026,6.13776
2014-10-16T00:00:00.000000Z,6.14376,6.13176,6.13776
2014-10-16T01:00:00.000000Z,6.13991,6.13741,6.13866
2014-10-16T02:00:00.000000Z,6.14066,6.13816,6.13941
2014-10-16T03:00:00.000000Z,6.14087,6.13837,6.13962
2014-10-16T05:00:00.000000Z,6.14131,6.13881,6.14006
2014-10-16T06:00:00.000000Z,6.14079,6.13829,6.13954
2014-10-16T07:00:00.000000Z,6.14088,6.13838,6.13963
2014-10-16T08:00:00.000000Z,6.14121,6.13871,6.13996
2014-10-16T09:00:00.000000Z,6.14231,6.13981,6.1410599999999995
2014-10-16T10:00:00.000000Z,6.14556,6.14306,6.14431
2014-10-16T11:00:00.000000Z,6.14514,6.14264,6.14389
2014-10-16T12:00:00.000000Z,6.14568,6.14318,6.14443
2014-10-16T13:00:00.000000Z,6.14564,6.14314,6.14439
2014-10-16T14:00:00.000000Z,6.14495,6.14245,6.1437
2014-10-16T15:00:00.000000Z,6.14543,6.14293,6.14418
2014-10-16T16:00:00.000000Z,6.14427,6.14177,6.14302
2014-10-16T17:00:00.000000Z,6.14386,6.14136,6.1426099999999995
2014-10-16T18:00:00.000000Z,6.14385,6.14135,6.1426
2014-10-16T19:00:00.000000Z,6.14452,6.14202,6.143269999999999
2014-10-16T20:00:00.000000Z,6.15077,6.13577,6.143269999999999
2014-10-17T00:00:00.000000Z,6.14927,6.13727,6.143269999999999
2014-10-17T01:00:00.000000Z,6.14446,6.14196,6.14321
2014-10-17T02:00:00.000000Z,6.14564,6.14314,6.14439
2014-10-17T03:00:00.000000Z,6.1457,6.1432,6.14445
2014-10-17T04:00:00.000000Z,6.14571,6.14321,6.1444600000000005
2014-10-17T05:00:00.000000Z,6.14536,6.14286,6.1441099999999995
2014-10-17T06:00:00.000000Z,6.14584,6.14334,6.14459
2014-10-17T07:00:00.000000Z,6.14448,6.14198,6.14323
2014-10-17T08:00:00.000000Z,6.14442,6.14192,6.14317
2014-10-17T09:00:00.000000Z,6.14311,6.14061,6.141859999999999
2014-10-17T10:00:00.000000Z,6.14312,6.14062,6.14187
2014-10-17T11:00:00.000000Z,6.14237,6.13987,6.14112
2014-10-17T12:00:00.000000Z,6.14244,6.13994,6.14119
2014-10-17T13:00:00.000000Z,6.1427,6.1402,6.14145
2014-10-17T14:00:00.000000Z,6.14299,6.14049,6.14174
2014-10-17T15:00:00.000000Z,6.14296,6.14046,6.14171
2014-10-17T16:00:00.000000Z,6.14346,6.14096,6.14221
2014-10-17T17:00:00.000000Z,6.14352,6.14102,6.14227
2014-10-17T18:00:00.000000Z,6.14417,6.14167,6.14292
2014-10-17T19:00:00.000000Z,6.14424,6.14174,6.14299
2014-10-17T20:00:00.000000Z,6.14424,6.14174,6.14299
2014-10-19T21:00:00.000000Z,6.14424,6.14174,6.14299
2014-10-20T00:00:00.000000Z,6.14424,6.14174,6.14299
2014-10-20T01:00:00.000000Z,6.14422,6.14172,6.14297
2014-10-20T02:00:00.000000Z,6.14358,6.14108,6.142329999999999
2014-10-20T03:00:00.000000Z,6.14385,6.14135,6.1426
2014-10-20T04:00:00.000000Z,6.14386,6.14136,6.1426099999999995
2014-10-20T05:00:00.000000Z,6.14425,6.14175,6.143000000000001
2014-10-20T06:00:00.000000Z,6.14329,6.14079,6.14204
2014-10-20T07:00:00.000000Z,6.14266,6.14016,6.1414100000000005
2014-10-20T08:00:00.000000Z,6.14279,6.14029,6.14154
2014-10-20T09:00:00.000000Z,6.14268,6.14018,6.14143
2014-10-20T10:00:00.000000Z,6.14262,6.14012,6.14137
2014-10-20T11:00:00.000000Z,6.1426,6.1401,6.14135
2014-10-20T12:00:00.000000Z,6.14294,6.14044,6.1416900000000005
2014-10-20T13:00:00.000000Z,6.14307,6.14057,6.14182
2014-10-20T14:00:00.000000Z,6.14347,6.14097,6.14222
2014-10-20T15:00:00.000000Z,6.14254,6.14004,6.14129
2014-10-20T16:00:00.000000Z,6.14236,6.13986,6.141109999999999
2014-10-20T17:00:00.000000Z,6.1426,6.1401,6.14135
2014-10-20T18:00:00.000000Z,6.14186,6.13936,6.140610000000001
2014-10-20T19:00:00.000000Z,6.14179,6.13929,6.14054
2014-10-20T20:00:00.000000Z,6.14804,6.13304,6.14054
2014-10-20T21:00:00.000000Z,6.14804,6.13304,6.14054
2014-10-21T00:00:00.000000Z,6.14742,6.13542,6.14142
2014-10-21T01:00:00.000000Z,6.14172,6.13922,6.1404700000000005
2014-10-21T02:00:00.000000Z,6.14157,6.13907,6.14032
2014-10-21T03:00:00.000000Z,6.14076,6.13826,6.13951
2014-10-21T04:00:00.000000Z,6.14073,6.13823,6.13948
2014-10-21T05:00:00.000000Z,6.13938,6.13688,6.13813
2014-10-21T06:00:00.000000Z,6.13709,6.13459,6.13584
2014-10-21T07:00:00.000000Z,6.13668,6.13418,6.1354299999999995
2014-10-21T08:00:00.000000Z,6.13672,6.13422,6.13547
2014-10-21T09:00:00.000000Z,6.13793,6.13543,6.13668
2014-10-21T10:00:00.000000Z,6.14006,6.13756,6.138809999999999
2014-10-21T11:00:00.000000Z,6.14018,6.13768,6.13893
2014-10-21T12:00:00.000000Z,6.13943,6.13693,6.13818
2014-10-21T13:00:00.000000Z,6.13929,6.13679,6.13804
2014-10-21T14:00:00.000000Z,6.14005,6.13755,6.1388
2014-10-21T15:00:00.000000Z,6.14088,6.13838,6.13963
2014-10-21T16:00:00.000000Z,6.14059,6.13809,6.139340000000001
2014-10-21T17:00:00.000000Z,6.13946,6.13696,6.13821
2014-10-21T18:00:00.000000Z,6.13955,6.13705,6.1383
2014-10-21T19:00:00.000000Z,6.13998,6.13598,6.137980000000001
2014-10-21T20:00:00.000000Z,6.14548,6.13048,6.137980000000001
2014-10-21T23:00:00.000000Z,6.14548,6.13048,6.137980000000001
2014-10-22T00:00:00.000000Z,6.14267,6.13067,6.1366700000000005
2014-10-22T01:00:00.000000Z,6.13758,6.13508,6.13633
2014-10-22T02:00:00.000000Z,6.13786,6.13536,6.13661
2014-10-22T03:00:00.000000Z,6.13765,6.13515,6.1364
2014-10-22T05:00:00.000000Z,6.13928,6.13678,6.1380300000000005
2014-10-22T06:00:00.000000Z,6.13746,6.13496,6.13621
2014-10-22T07:00:00.000000Z,6.13854,6.13604,6.13729
2014-10-22T08:00:00.000000Z,6.13766,6.13516,6.13641
2014-10-22T09:00:00.000000Z,6.13896,6.13646,6.13771
2014-10-22T10:00:00.000000Z,6.13906,6.13656,6.13781
2014-10-22T11:00:00.000000Z,6.13882,6.13632,6.13757
2014-10-22T12:00:00.000000Z,6.14114,6.13864,6.139889999999999
2014-10-22T13:00:00.000000Z,6.14166,6.13916,6.14041
2014-10-22T14:00:00.000000Z,6.14216,6.13966,6.14091
2014-10-22T15:00:00.000000Z,6.14197,6.13947,6.14072
2014-10-22T16:00:00.000000Z,6.14194,6.13944,6.140689999999999
2014-10-22T17:00:00.000000Z,6.14175,6.13925,6.140499999999999
2014-10-22T18:00:00.000000Z,6.14138,6.13888,6.14013
2014-10-22T19:00:00.000000Z,6.14206,6.13956,6.14081
2014-10-22T20:00:00.000000Z,6.14831,6.13331,6.14081
2014-10-23T00:00:00.000000Z,6.14591,6.13391,6.13991
2014-10-23T01:00:00.000000Z,6.14097,6.13847,6.1397200000000005
2014-10-23T02:00:00.000000Z,6.14154,6.13904,6.14029
2014-10-23T03:00:00.000000Z,6.14192,6.13942,6.14067
2014-10-23T04:00:00.000000Z,6.14142,6.13892,6.1401699999999995
2014-10-23T05:00:00.000000Z,6.14126,6.13876,6.14001
2014-10-23T06:00:00.000000Z,6.14176,6.13926,6.14051
2014-10-23T07:00:00.000000Z,6.14231,6.13981,6.1410599999999995
2014-10-23T08:00:00.000000Z,6.14187,6.13937,6.14062
2014-10-23T09:00:00.000000Z,6.14237,6.13987,6.14112
2014-10-23T10:00:00.000000Z,6.14189,6.13939,6.140639999999999
2014-10-23T11:00:00.000000Z,6.1417,6.1392,6.1404499999999995
2014-10-23T12:00:00.000000Z,6.14084,6.13834,6.13959
2014-10-23T13:00:00.000000Z,6.14156,6.13906,6.1403099999999995
2014-10-23T14:00:00.000000Z,6.14318,6.14068,6.14193
2014-10-23T15:00:00.000000Z,6.14197,6.13947,6.14072
2014-10-23T16:00:00.000000Z,6.14181,6.13931,6.140560000000001
2014-10-23T17:00:00.000000Z,6.14173,6.13923,6.14048
2014-10-23T19:00:00.000000Z,6.14169,6.13919,6.14044
2014-10-23T20:00:00.000000Z,6.14794,6.13294,6.14044
2014-10-23T23:00:00.000000Z,6.14794,6.13294,6.14044
2014-10-24T00:00:00.000000Z,6.14161,6.12961,6.13561
2014-10-24T01:00:00.000000Z,6.14168,6.13918,6.14043
2014-10-24T02:00:00.000000Z,6.14236,6.13986,6.141109999999999
2014-10-24T03:00:00.000000Z,6.14142,6.13892,6.1401699999999995
2014-10-24T04:00:00.000000Z,6.14129,6.13879,6.14004
2014-10-24T05:00:00.000000Z,6.14243,6.13993,6.14118
2014-10-24T06:00:00.000000Z,6.14126,6.13876,6.14001
2014-10-24T07:00:00.000000Z,6.14128,6.13878,6.140029999999999
2014-10-24T08:00:00.000000Z,6.14075,6.13825,6.1395
2014-10-24T09:00:00.000000Z,6.14151,6.13901,6.14026
2014-10-24T10:00:00.000000Z,6.14125,6.13875,6.140000000000001
2014-10-24T11:00:00.000000Z,6.14072,6.13822,6.139469999999999
2014-10-24T12:00:00.000000Z,6.1394,6.1369,6.13815
2014-10-24T13:00:00.000000Z,6.13934,6.13684,6.13809
2014-10-24T14:00:00.000000Z,6.13868,6.13618,6.13743
2014-10-24T15:00:00.000000Z,6.13928,6.13678,6.1380300000000005
2014-10-24T16:00:00.000000Z,6.13942,6.13692,6.138170000000001
2014-10-24T17:00:00.000000Z,6.13935,6.13685,6.1381
2014-10-24T18:00:00.000000Z,6.13936,6.13686,6.13811
2014-10-24T19:00:00.000000Z,6.13939,6.13689,6.13814
2014-10-24T20:00:00.000000Z,6.13939,6.13689,6.13814
2014-10-26T21:00:00.000000Z,6.13939,6.13689,6.13814
2014-10-27T00:00:00.000000Z,6.14343,6.14093,6.14218
2014-10-27T01:00:00.000000Z,6.14112,6.13862,6.13987
2014-10-27T02:00:00.000000Z,6.1381,6.1356,6.13685
2014-10-27T03:00:00.000000Z,6.13814,6.13564,6.13689
2014-10-27T04:00:00.000000Z,6.13812,6.13562,6.13687
2014-10-27T05:00:00.000000Z,6.1382,6.1357,6.136950000000001
2014-10-27T06:00:00.000000Z,6.13797,6.13547,6.13672
2014-10-27T07:00:00.000000Z,6.13693,6.13443,6.135680000000001
2014-10-27T08:00:00.000000Z,6.13622,6.13372,6.13497
2014-10-27T09:00:00.000000Z,6.13673,6.13423,6.135479999999999
2014-10-27T10:00:00.000000Z,6.13598,6.13348,6.134729999999999
2014-10-27T11:00:00.000000Z,6.13633,6.13383,6.13508
2014-10-27T12:00:00.000000Z,6.13692,6.13442,6.13567
2014-10-27T13:00:00.000000Z,6.13676,6.13426,6.13551
2014-10-27T14:00:00.000000Z,6.1367,6.1342,6.1354500000000005
2014-10-27T15:00:00.000000Z,6.1365,6.134,6.13525
2014-10-27T16:00:00.000000Z,6.13648,6.13398,6.13523
2014-10-27T17:00:00.000000Z,6.13531,6.13281,6.13406
2014-10-27T18:00:00.000000Z,6.13536,6.13286,6.13411
2014-10-27T19:00:00.000000Z,6.13553,6.13303,6.13428
2014-10-27T20:00:00.000000Z,6.14178,6.12678,6.13428
2014-10-27T23:00:00.000000Z,6.14178,6.12678,6.13428
2014-10-28T00:00:00.000000Z,6.14256,6.13056,6.136559999999999
2014-10-28T01:00:00.000000Z,6.1342,6.1317,6.13295
2014-10-28T02:00:00.000000Z,6.13424,6.13174,6.1329899999999995
2014-10-28T03:00:00.000000Z,6.13381,6.13131,6.13256
2014-10-28T04:00:00.000000Z,6.13387,6.13137,6.13262
2014-10-28T05:00:00.000000Z,6.13413,6.13163,6.13288
2014-10-28T06:00:00.000000Z,6.13426,6.13176,6.1330100000000005
